t,x,y,z
22.08500,-2.582666,0.981562,26.361897
22.09000,-2.409501,0.954052,26.000740
22.09500,-2.246188,0.924046,25.645508
22.10000,-2.092352,0.892099,25.296054
22.10500,-1.947615,0.858702,24.952231
22.11000,-1.811592,0.824288,24.613888
22.11500,-1.683899,0.789235,24.280879
22.12000,-1.564152,0.753871,23.953061
22.12500,-1.451971,0.718484,23.630294
22.13000,-1.346983,0.683315,23.312444
22.13500,-1.248820,0.648573,22.999382
22.14000,-1.157126,0.614434,22.690987
22.14500,-1.071550,0.581041,22.387142
22.15000,-0.991756,0.548514,22.087735
22.15500,-0.917416,0.516949,21.792662
22.16000,-0.848216,0.486419,21.501822
22.16500,-0.783854,0.456982,21.215123
22.17000,-0.724038,0.428677,20.932475
22.17500,-0.668492,0.401530,20.653793
22.18000,-0.616950,0.375555,20.378997
22.18500,-0.569159,0.350756,20.108011
22.19000,-0.524880,0.327127,19.840763
22.19500,-0.483885,0.304653,19.577185
22.20000,-0.445956,0.283316,19.317210
22.20500,-0.410891,0.263089,19.060775
22.21000,-0.378496,0.243944,18.807822
22.21500,-0.348588,0.225846,18.558291
22.22000,-0.320997,0.208760,18.312128
22.22500,-0.295560,0.192648,18.069280
22.23000,-0.272127,0.177469,17.829695
22.23500,-0.250555,0.163183,17.593322
22.24000,-0.230710,0.149749,17.360115
22.24500,-0.212469,0.137125,17.130025
22.25000,-0.195713,0.125269,16.903008
22.25500,-0.180336,0.114140,16.679018
22.26000,-0.166233,0.103698,16.458014
22.26500,-0.153312,0.093903,16.239952
22.27000,-0.141483,0.084717,16.024791
22.27500,-0.130666,0.076101,15.812491
22.28000,-0.120782,0.068019,15.603012
22.28500,-0.111763,0.060436,15.396315
22.29000,-0.103541,0.053317,15.192363
22.29500,-0.096057,0.046631,14.991118
22.30000,-0.089255,0.040345,14.792543
22.30500,-0.083081,0.034429,14.596602
22.31000,-0.077488,0.028855,14.403260
22.31500,-0.072432,0.023596,14.212482
22.32000,-0.067872,0.018624,14.024232
22.32500,-0.063771,0.013916,13.838478
22.33000,-0.060093,0.009447,13.655186
22.33500,-0.056807,0.005194,13.474323
22.34000,-0.053883,0.001136,13.295857
22.34500,-0.051296,-0.002747,13.119756
22.35000,-0.049021,-0.006476,12.945988
22.35500,-0.047035,-0.010068,12.774523
22.36000,-0.045318,-0.013542,12.605329
22.36500,-0.043851,-0.016915,12.438377
22.37000,-0.042619,-0.020202,12.273636
22.37500,-0.041605,-0.023420,12.111079
22.38000,-0.040796,-0.026583,11.950674
22.38500,-0.040180,-0.029707,11.792395
22.39000,-0.039745,-0.032803,11.636213
22.39500,-0.039482,-0.035887,11.482100
22.40000,-0.039383,-0.038970,11.330029
22.40500,-0.039439,-0.042066,11.179972
22.41000,-0.039643,-0.045187,11.031904
22.41500,-0.039991,-0.048345,10.885798
22.42000,-0.040477,-0.051552,10.741627
22.42500,-0.041098,-0.054819,10.599367
22.43000,-0.041849,-0.058159,10.458991
22.43500,-0.042728,-0.061582,10.320476
22.44000,-0.043733,-0.065101,10.183797
22.44500,-0.044864,-0.068727,10.048929
22.45000,-0.046120,-0.072471,9.915848
22.45500,-0.047500,-0.076346,9.784532
22.46000,-0.049005,-0.080364,9.654956
22.46500,-0.050636,-0.084537,9.527098
22.47000,-0.052395,-0.088877,9.400935
22.47500,-0.054285,-0.093397,9.276446
22.48000,-0.056308,-0.098111,9.153607
22.48500,-0.058466,-0.103033,9.032398
22.49000,-0.060766,-0.108176,8.912796
22.49500,-0.063209,-0.113554,8.794782
22.50000,-0.065802,-0.119185,8.678334
22.50500,-0.068549,-0.125082,8.563431
22.51000,-0.071457,-0.131263,8.450054
22.51500,-0.074532,-0.137745,8.338184
22.52000,-0.077781,-0.144546,8.227799
22.52500,-0.081211,-0.151685,8.118882
22.53000,-0.084831,-0.159182,8.011413
22.53500,-0.088649,-0.167057,7.905373
22.54000,-0.092675,-0.175332,7.800745
22.54500,-0.096918,-0.184031,7.697510
22.55000,-0.101390,-0.193177,7.595650
22.55500,-0.106101,-0.202796,7.495149
22.56000,-0.111063,-0.212914,7.395989
22.56500,-0.116290,-0.223560,7.298154
22.57000,-0.121795,-0.234763,7.201626
22.57500,-0.127592,-0.246554,7.106391
22.58000,-0.133697,-0.258967,7.012432
22.58500,-0.140125,-0.272036,6.919734
22.59000,-0.146894,-0.285798,6.828282
22.59500,-0.154021,-0.300291,6.738061
22.60000,-0.161527,-0.315557,6.649058
22.60500,-0.169431,-0.331638,6.561258
22.61000,-0.177755,-0.348580,6.474649
22.61500,-0.186522,-0.366431,6.389217
22.62000,-0.195754,-0.385242,6.304949
22.62500,-0.205479,-0.405066,6.221835
22.63000,-0.215722,-0.425960,6.139862
22.63500,-0.226512,-0.447984,6.059021
22.64000,-0.237880,-0.471201,5.979300
22.64500,-0.249855,-0.495678,5.900690
22.65000,-0.262473,-0.521485,5.823184
22.65500,-0.275769,-0.548697,5.746772
22.66000,-0.289779,-0.577392,5.671447
22.66500,-0.304544,-0.607655,5.597204
22.67000,-0.320104,-0.639572,5.524038
22.67500,-0.336505,-0.673237,5.451943
22.68000,-0.353794,-0.708749,5.380917
22.68500,-0.372018,-0.746210,5.310959
22.69000,-0.391231,-0.785732,5.242068
22.69500,-0.411487,-0.827429,5.174245
22.70000,-0.432845,-0.871424,5.107494
22.70500,-0.455366,-0.917848,5.041819
22.71000,-0.479115,-0.966836,4.977228
22.71500,-0.504162,-1.018535,4.913729
22.72000,-0.530577,-1.073096,4.851334
22.72500,-0.558440,-1.130681,4.790059
22.73000,-0.587829,-1.191461,4.729920
22.73500,-0.618832,-1.255616,4.670939
22.74000,-0.651539,-1.323338,4.613141
22.74500,-0.686045,-1.394826,4.556555
22.75000,-0.722452,-1.470295,4.501214
22.75500,-0.760866,-1.549967,4.447158
22.76000,-0.801400,-1.634082,4.394432
22.76500,-0.844175,-1.722887,4.343087
22.77000,-0.889315,-1.816649,4.293182
22.77500,-0.936954,-1.915645,4.244782
22.78000,-0.987232,-2.020168,4.197963
22.78500,-1.040298,-2.130530,4.152810
22.79000,-1.096309,-2.247057,4.109419
22.79500,-1.155430,-2.370092,4.067898
22.80000,-1.217835,-2.499998,4.028369
22.80500,-1.283709,-2.637157,3.990969
22.81000,-1.353246,-2.781970,3.955851
22.81500,-1.426651,-2.934858,3.923187
22.82000,-1.504141,-3.096265,3.893171
22.82500,-1.585942,-3.266655,3.866018
22.83000,-1.672294,-3.446515,3.841969
22.83500,-1.763450,-3.636357,3.821296
22.84000,-1.859675,-3.836713,3.804300
22.84500,-1.961249,-4.048141,3.791317
22.85000,-2.068465,-4.271222,3.782724
22.85500,-2.181630,-4.506560,3.778941
22.86000,-2.301068,-4.754783,3.780433
22.86500,-2.427117,-5.016541,3.787723
22.87000,-2.560131,-5.292505,3.801388
22.87500,-2.700480,-5.583365,3.822074
22.88000,-2.848551,-5.889830,3.850495
22.88500,-3.004745,-6.212620,3.887448
22.89000,-3.169480,-6.552470,3.933813
22.89500,-3.343191,-6.910115,3.990568
22.90000,-3.526325,-7.286295,4.058795
22.90500,-3.719344,-7.681738,4.139691
22.91000,-3.922724,-8.097158,4.234576
22.91500,-4.136951,-8.533241,4.344907
22.92000,-4.362519,-8.990632,4.472288
22.92500,-4.599930,-9.469921,4.618479
22.93000,-4.849686,-9.971624,4.785411
22.93500,-5.112290,-10.496162,4.975195
22.94000,-5.388237,-11.043835,5.190133
22.94500,-5.678008,-11.614796,5.432728
22.95000,-5.982065,-12.209015,5.705688
22.95500,-6.300841,-12.826242,6.011937
22.96000,-6.634729,-13.465966,6.354613
22.96500,-6.984069,-14.127364,6.737062
22.97000,-7.349138,-14.809248,7.162839
22.97500,-7.730129,-15.510009,7.635681
22.98000,-8.127139,-16.227549,8.159489
22.98500,-8.540140,-16.959216,8.738288
22.99000,-8.968964,-17.701729,9.376183
22.99500,-9.413273,-18.451112,10.077284
23.00000,-9.872534,-19.202614,10.845634
23.00500,-10.345987,-19.950648,11.685100
23.01000,-10.832615,-20.688728,12.599248
23.01500,-11.331111,-21.409428,13.591199
23.02000,-11.839847,-22.104350,14.663454
23.02500,-12.356839,-22.764131,15.817701
23.03000,-12.879721,-23.378475,17.054602
23.03500,-13.405719,-23.936236,18.373563
23.04000,-13.931633,-24.425547,19.772497
23.04500,-14.453825,-24.834008,21.247592
23.05000,-14.968222,-25.148947,22.793096
23.05500,-15.470332,-25.357735,24.401130
23.06000,-15.955275,-25.448177,26.061562
23.06500,-16.417833,-25.408959,27.761947
23.07000,-16.852523,-25.230136,29.487567
23.07500,-17.253689,-24.903645,31.221578
23.08000,-17.615614,-24.423818,32.945282
23.08500,-17.932653,-23.787852,34.638532
23.09000,-18.199375,-22.996205,36.280263
23.09500,-18.410727,-22.052880,37.849129
23.10000,-18.562186,-20.965559,39.324227
23.10500,-18.649913,-19.745569,40.685858
23.11000,-18.670897,-18.407654,41.916288
23.11500,-18.623065,-16.969566,43.000446
23.12000,-18.505377,-15.451483,43.926513
23.12500,-18.317871,-13.875298,44.686363
23.13000,-18.061677,-12.263817,45.275807
23.13500,-17.738988,-10.639919,45.694647
23.14000,-17.352990,-9.025751,45.946519
23.14500,-16.907761,-7.441987,46.038562
23.15000,-16.408138,-5.907213,45.980929
23.15500,-15.859571,-4.437465,45.786202
23.16000,-15.267952,-3.045924,45.468743
23.16500,-14.639459,-1.742784,45.044035
23.17000,-13.980390,-0.535266,44.528050
23.17500,-13.297021,0.572238,43.936689
23.18000,-12.595467,1.577911,43.285297
23.18500,-11.881580,2.482205,42.588287
23.19000,-11.160854,3.287474,41.858862
23.19500,-10.438363,3.997615,41.108834
23.20000,-9.718710,4.617698,40.348533
23.20500,-9.006009,5.153636,39.586788
23.21000,-8.303865,5.611883,38.830969
23.21500,-7.615388,5.999176,38.087073
23.22000,-6.943206,6.322323,37.359835
23.22500,-6.289485,6.588030,36.652869
23.23000,-5.655966,6.802774,35.968798
23.23500,-5.043998,6.972704,35.309405
23.24000,-4.454571,7.103584,34.675763
23.24500,-3.888357,7.200750,34.068362
23.25000,-3.345747,7.269092,33.487222
23.25500,-2.826883,7.313056,32.931996
23.26000,-2.331697,7.336648,32.402056
23.26500,-1.859937,7.343461,31.896567
23.27000,-1.411200,7.336690,31.414553
23.27500,-0.984953,7.319166,30.954943
23.28000,-0.580561,7.293381,30.516619
23.28500,-0.197307,7.261523,30.098445
23.29000,0.165592,7.225499,29.699295
23.29500,0.508967,7.186968,29.318070
23.30000,0.833685,7.147365,28.953716
23.30500,1.140634,7.107925,28.605234
23.31000,1.430716,7.069708,28.271683
23.31500,1.704835,7.033618,27.952189
23.32000,1.963893,7.000421,27.645945
23.32500,2.208783,6.970764,27.352209
23.33000,2.440381,6.945186,27.070307
23.33500,2.659546,6.924135,26.799630
23.34000,2.867115,6.907979,26.539628
23.34500,3.063899,6.897014,26.289813
23.35000,3.250683,6.891477,26.049748
23.35500,3.428226,6.891549,25.819054
23.36000,3.597253,6.897367,25.597395
23.36500,3.758465,6.909029,25.384483
23.37000,3.912527,6.926596,25.180073
23.37500,4.060079,6.950100,24.983957
23.38000,4.201727,6.979547,24.795962
23.38500,4.338048,7.014920,24.615952
23.39000,4.469592,7.056184,24.443817
23.39500,4.596876,7.103285,24.279477
23.40000,4.720391,7.156154,24.122879
23.40500,4.840602,7.214709,23.973992
23.41000,4.957943,7.278856,23.832809
23.41500,5.072826,7.348491,23.699340
23.42000,5.185634,7.423496,23.573615
23.42500,5.296728,7.503749,23.455684
23.43000,5.406444,7.589113,23.345607
23.43500,5.515095,7.679445,23.243463
23.44000,5.622972,7.774593,23.149342
23.44500,5.730343,7.874395,23.063347
23.45000,5.837456,7.978678,22.985589
23.45500,5.944538,8.087259,22.916192
23.46000,6.051794,8.199948,22.855286
23.46500,6.159412,8.316537,22.803008
23.47000,6.267559,8.436812,22.759504
23.47500,6.376383,8.560542,22.724921
23.48000,6.486015,8.687482,22.699410
23.48500,6.596564,8.817375,22.683126
23.49000,6.708124,8.949945,22.676222
23.49500,6.820768,9.084901,22.678850
23.50000,6.934553,9.221933,22.691161
23.50500,7.049515,9.360713,22.713300
23.51000,7.165676,9.500893,22.745403
23.51500,7.283034,9.642105,22.787600
23.52000,7.401574,9.783960,22.840009
23.52500,7.521258,9.926046,22.902732
23.53000,7.642031,10.067930,22.975859
23.53500,7.763820,10.209157,23.059456
23.54000,7.886531,10.349250,23.153572
23.54500,8.010051,10.487710,23.258227
23.55000,8.134249,10.624015,23.373417
23.55500,8.258974,10.757624,23.499102
23.56000,8.384054,10.887976,23.635213
23.56500,8.509299,11.014495,23.781641
23.57000,8.634500,11.136584,23.938236
23.57500,8.759428,11.253637,24.104804
23.58000,8.883836,11.365037,24.281107
23.58500,9.007457,11.470158,24.466854
23.59000,9.130009,11.568373,24.661704
23.59500,9.251191,11.659053,24.865261
23.60000,9.370687,11.741577,25.077071
23.60500,9.488167,11.815334,25.296626
23.61000,9.603287,11.879729,25.523354
23.61500,9.715691,11.934189,25.756628
23.62000,9.825013,11.978170,25.995760
23.62500,9.930881,12.011161,26.240006
23.63000,10.032914,12.032692,26.488565
23.63500,10.130731,12.042343,26.740581
23.64000,10.223948,12.039744,26.995151
23.64500,10.312184,12.024589,27.251324
23.65000,10.395064,11.996634,27.508110
23.65500,10.472220,11.955710,27.764485
23.66000,10.543297,11.901722,28.019398
23.66500,10.607952,11.834657,28.271776
23.67000,10.665863,11.754583,28.520536
23.67500,10.716727,11.661658,28.764594
23.68000,10.760268,11.556123,29.002871
23.68500,10.796234,11.438310,29.234304
23.69000,10.824407,11.308635,29.457856
23.69500,10.844601,11.167600,29.672527
23.70000,10.856663,11.015787,29.877360
23.70500,10.860482,10.853855,30.071453
23.71000,10.855983,10.682533,30.253967
23.71500,10.843133,10.502614,30.424130
23.72000,10.821941,10.314947,30.581251
23.72500,10.792457,10.120429,30.724718
23.73000,10.754776,9.919996,30.854009
23.73500,10.709031,9.714613,30.968689
23.74000,10.655399,9.505262,31.068420
23.74500,10.594096,9.292939,31.152955
23.75000,10.525374,9.078636,31.222142
23.75500,10.449524,8.863335,31.275920
23.76000,10.366868,8.648002,31.314318
23.76500,10.277760,8.433571,31.337451
23.77000,10.182581,8.220945,31.345513
23.77500,10.081736,8.010981,31.338777
23.78000,9.975651,7.804490,31.317583
23.78500,9.864770,7.602228,31.282334
23.79000,9.749551,7.404896,31.233491
23.79500,9.630462,7.213131,31.171562
23.80000,9.507977,7.027510,31.097097
23.80500,9.382575,6.848545,31.010680
23.81000,9.254733,6.676684,30.912923
23.81500,9.124927,6.512313,30.804458
23.82000,8.993627,6.355754,30.685932
23.82500,8.861292,6.207270,30.557999
23.83000,8.728372,6.067069,30.421316
23.83500,8.595305,5.935300,30.276537
23.84000,8.462510,5.812066,30.124313
23.84500,8.330392,5.697420,29.965280
23.85000,8.199338,5.591373,29.800062
23.85500,8.069715,5.493898,29.629266
23.86000,7.941869,5.404931,29.453483
23.86500,7.816126,5.324379,29.273279
23.87000,7.692792,5.252122,29.089200
23.87500,7.572150,5.188017,28.901772
23.88000,7.454463,5.131901,28.711494
23.88500,7.339971,5.083598,28.518843
23.89000,7.228895,5.042917,28.324274
23.89500,7.121437,5.009660,28.128216
23.90000,7.017775,4.983621,27.931080
23.90500,6.918072,4.964590,27.733252
23.91000,6.822472,4.952358,27.535100
23.91500,6.731100,4.946715,27.336969
23.92000,6.644067,4.947452,27.139189
23.92500,6.561467,4.954366,26.942070
23.93000,6.483381,4.967259,26.745908
23.93500,6.409875,4.985938,26.550983
23.94000,6.341004,5.010219,26.357561
23.94500,6.276809,5.039925,26.165896
23.95000,6.217324,5.074889,25.976229
23.95500,6.162572,5.114949,25.788794
23.96000,6.112566,5.159958,25.603814
23.96500,6.067312,5.209773,25.421502
23.97000,6.026810,5.264263,25.242068
23.97500,5.991054,5.323306,25.065714
23.98000,5.960031,5.386788,24.892636
23.98500,5.933723,5.454605,24.723028
23.99000,5.912111,5.526658,24.557079
23.99500,5.895169,5.602859,24.394977
24.00000,5.882870,5.683125,24.236906
24.00500,5.875184,5.767381,24.083052
24.01000,5.872079,5.855557,23.933597
24.01500,5.873521,5.947587,23.788727
24.02000,5.879474,6.043411,23.648626
24.02500,5.889902,6.142972,23.513480
24.03000,5.904768,6.246215,23.383478
24.03500,5.924034,6.353088,23.258809
24.04000,5.947660,6.463537,23.139667
24.04500,5.975608,6.577511,23.026246
24.05000,6.007837,6.694956,22.918746
24.05500,6.044306,6.815815,22.817370
24.06000,6.084974,6.940031,22.722321
24.06500,6.129798,7.067538,22.633810
24.07000,6.178733,7.198268,22.552050
24.07500,6.231736,7.332143,22.477257
24.08000,6.288758,7.469080,22.409650
24.08500,6.349751,7.608983,22.349453
24.09000,6.414664,7.751749,22.296892
24.09500,6.483441,7.897260,22.252195
24.10000,6.556026,8.045386,22.215591
24.10500,6.632356,8.195982,22.187314
24.11000,6.712365,8.348887,22.167594
24.11500,6.795983,8.503923,22.156663
24.12000,6.883133,8.660891,22.154751
24.12500,6.973730,8.819574,22.162085
24.13000,7.067686,8.979732,22.178889
24.13500,7.164901,9.141103,22.205379
24.14000,7.265269,9.303400,22.241765
24.14500,7.368674,9.466312,22.288247
24.15000,7.474989,9.629501,22.345014
24.15500,7.584077,9.792601,22.412240
24.16000,7.695789,9.955219,22.490082
24.16500,7.809964,10.116935,22.578679
24.17000,7.926426,10.277298,22.678147
24.17500,8.044986,10.435830,22.788577
24.18000,8.165440,10.592024,22.910028
24.18500,8.287568,10.745346,23.042532
24.19000,8.411136,10.895233,23.186080
24.19500,8.535891,11.041099,23.340627
24.20000,8.661565,11.182334,23.506082
24.20500,8.787870,11.318306,23.682309
24.21000,8.914504,11.448365,23.869120
24.21500,9.041146,11.571846,24.066274
24.22000,9.167459,11.688073,24.273471
24.22500,9.293087,11.796365,24.490350
24.23000,9.417660,11.896037,24.716489
24.23500,9.540793,11.986409,24.951398
24.24000,9.662086,12.066813,25.194520
24.24500,9.781127,12.136595,25.445230
24.25000,9.897490,12.195127,25.702833
24.25500,10.010745,12.241812,25.966567
24.26000,10.120449,12.276092,26.235600
24.26500,10.226160,12.297455,26.509037
24.27000,10.327430,12.305443,26.785921
24.27500,10.423813,12.299663,27.065235
24.28000,10.514869,12.279789,27.345911
24.28500,10.600162,12.245572,27.626835
24.29000,10.679271,12.196849,27.906856
24.29500,10.751787,12.133541,28.184789
24.30000,10.817320,12.055667,28.459430
24.30500,10.875503,11.963341,28.729565
24.31000,10.925995,11.856778,28.993978
24.31500,10.968483,11.736293,29.251464
24.32000,11.002689,11.602304,29.500843
24.32500,11.028370,11.455326,29.740964
24.33000,11.045323,11.295970,29.970727
24.33500,11.053388,11.124942,30.189083
24.34000,11.052447,10.943030,30.395053
24.34500,11.042431,10.751101,30.587733
24.35000,11.023315,10.550093,30.766305
24.35500,10.995125,10.341003,30.930042
24.36000,10.957935,10.124878,31.078318
24.36500,10.911868,9.902801,31.210608
24.37000,10.857093,9.675886,31.326495
24.37500,10.793827,9.445259,31.425670
24.38000,10.722331,9.212049,31.507933
24.38500,10.642907,8.977377,31.573191
24.39000,10.555898,8.742347,31.621456
24.39500,10.461684,8.508028,31.652839
24.40000,10.360675,8.275455,31.667547
24.40500,10.253313,8.045610,31.665877
24.41000,10.140064,7.819424,31.648204
24.41500,10.021415,7.597764,31.614981
24.42000,9.897869,7.381430,31.566724
24.42500,9.769945,7.171151,31.504006
24.43000,9.638166,6.967585,31.427449
24.43500,9.503064,6.771314,31.337714
24.44000,9.365168,6.582844,31.235494
24.44500,9.225006,6.402608,31.121503
24.45000,9.083100,6.230967,30.996474
24.45500,8.939962,6.068211,30.861143
24.46000,8.796089,5.914564,30.716252
24.46500,8.651968,5.770185,30.562537
24.47000,8.508064,5.635176,30.400726
24.47500,8.364825,5.509585,30.231531
24.48000,8.222678,5.393408,30.055647
24.48500,8.082029,5.286599,29.873751
24.49000,7.943259,5.189070,29.686492
24.49500,7.806726,5.100700,29.494496
24.50000,7.672764,5.021337,29.298365
24.50500,7.541682,4.950803,29.098668
24.51000,7.413767,4.888902,28.895951
24.51500,7.289279,4.835417,28.690728
24.52000,7.168456,4.790121,28.483490
24.52500,7.051513,4.752776,28.274696
24.53000,6.938643,4.723141,28.064781
24.53500,6.830017,4.700968,27.854156
24.54000,6.725785,4.686010,27.643205
24.54500,6.626080,4.678024,27.432292
24.55000,6.531014,4.676767,27.221757
24.55500,6.440684,4.682006,27.011923
24.56000,6.355171,4.693512,26.803091
24.56500,6.274538,4.711065,26.595547
24.57000,6.198838,4.734456,26.389561
24.57500,6.128111,4.763484,26.185389
24.58000,6.062383,4.797961,25.983275
24.58500,6.001673,4.837709,25.783448
24.59000,5.945988,4.882560,25.586132
24.59500,5.895329,4.932362,25.391537
24.60000,5.849688,4.986968,25.199870
24.60500,5.809051,5.046249,25.011328
24.61000,5.773400,5.110081,24.826104
24.61500,5.742711,5.178354,24.644386
24.62000,5.716955,5.250968,24.466359
24.62500,5.696101,5.327832,24.292206
24.63000,5.680116,5.408864,24.122106
24.63500,5.668964,5.493989,23.956239
24.64000,5.662606,5.583142,23.794785
24.64500,5.661004,5.676264,23.637923
24.65000,5.664119,5.773300,23.485834
24.65500,5.671909,5.874203,23.338702
24.66000,5.684334,5.978929,23.196711
24.66500,5.701355,6.087436,23.060048
24.67000,5.722929,6.199686,22.928907
24.67500,5.749017,6.315642,22.803480
24.68000,5.779578,6.435266,22.683968
24.68500,5.814572,6.558520,22.570574
